date,EUR,JPY,GBP,AUD,CAD,CHF,CNY,HKD,NZD,SEK,KRW,SGD,NOK,MXN,INR,RUB,ZAR,TRY,BRL,TWD,DKK,PLN,THB,IDR,HUF,CZK,ILS,CLP,PHP,AED,COP,SAR,MYR,RON
9/10/2018,0.868313005,110.9995532,0.775379173,1.405647152,1.317228106,0.968773811,6.856209695,7.851311269,1.532183116,9.064595256,1128.58341,1.378636694,8.439703101,19.32864532,72.10666531,69.76143225,15.26568212,6.426269883,4.059824503,30.84890807,6.453929083,3.737571561,32.92370398,14820.04438,281.4913152,22.22724996,3.589335935,690.9331627,53.85062425,3.672497932,3062.992332,3.749999631,4.15143445,4.012798445
9/11/2018,0.865655763,111.2186868,0.76943654,1.406617631,1.316284502,0.974767599,6.870098986,7.851501621,1.53592244,9.07676128,1138.367059,1.37914108,8.389192121,19.28019482,72.50288336,70.57512776,15.20344132,6.474267534,4.086051383,30.82868423,6.435322731,3.727039666,32.90118358,14825.39484,280.4186972,22.12308989,3.585066298,696.3892879,54.02415449,3.672497932,3092.886322,3.749999631,4.149715568,3.994368908
9/12/2018,0.865444168,111.6870326,0.770113466,1.406167675,1.306210938,0.973042611,6.890962078,7.851377756,1.537262549,9.062074118,1126.997156,1.376352696,8.325492527,19.20451945,72.68222527,69.40900678,15.07355142,6.444558917,4.153028868,30.7925896,6.434727548,3.719106684,32.89056632,14844.11376,280.1113823,22.12286042,3.582776365,696.9378532,54.07013777,3.672497932,3086.363783,3.749999631,4.145540796,3.997288885
9/13/2018,0.863179339,111.3051025,0.768289862,1.394596338,1.300229022,0.970250223,6.873551823,7.850337848,1.526227033,8.992791094,1127.470587,1.372562641,8.259167825,19.04258338,71.95927171,68.93058901,14.95706428,6.356526217,4.161377391,30.76362536,6.418589629,3.712692896,32.78805289,14808.92485,279.7411317,22.00862555,3.576980743,689.1968878,54.0151392,3.672497932,3049.68373,3.749999631,4.143455842,3.990190483
9/14/2018,0.858112801,112.1076187,0.764375717,1.391053137,1.300451349,0.966278495,6.857777861,7.849834739,1.523353858,8.965018408,1122.234941,1.370510981,8.217608071,18.8453384,71.9536311,68.31590154,14.77793051,6.132993487,4.206686272,30.74468562,6.382305715,3.688662035,32.68554472,14750.65222,277.4393941,21.82687567,3.568134777,682.1079168,54.15248301,3.672497932,3019.81077,3.749999631,4.14621894,3.971749777
9/15/2018,0.862793744,112.1185756,0.767137862,1.3987475,1.303428277,0.967498022,6.882117043,7.850555758,1.529409315,9.062578256,1121.746036,1.374364465,8.256417045,18.88965139,72.05130073,68.08722443,14.93303193,6.174308139,4.17232439,30.80516572,6.419236007,3.710938593,32.77056508,14810.6529,279.6159683,21.90511644,3.575342608,686.7201605,54.27072539,3.672497932,3025.438323,3.749999631,4.139697157,3.995513041
9/16/2018,0.862836458,112.1078746,0.766804635,1.397540144,1.303080046,0.968092299,6.879547375,7.845291474,1.530230913,9.085750503,1121.253826,1.374037142,8.25740041,18.95582185,71.90633243,68.10792713,14.96211414,6.176598488,4.172908145,30.82014307,6.415861843,3.712304087,32.81478594,14817.48943,280.8847677,21.90724819,3.581060031,686.7325273,54.2894303,3.672497932,3022.94162,3.749999631,4.138587529,3.996784053
9/17/2018,0.863134435,112.0412044,0.766662704,1.399509141,1.304306401,0.967178812,6.883436587,7.848515081,1.530887215,9.059775894,1122.165134,1.374583566,8.251816255,18.88991861,72.03658931,68.04209198,14.94901614,6.166286173,4.174254837,30.80185846,6.418004736,3.711014199,32.80168431,14809.86756,279.5786724,21.90147496,3.580555194,686.9617262,54.23911455,3.672497932,3025.594294,3.749999631,4.13923916,3.995619583
9/18/2018,0.859846756,111.7777338,0.762289373,1.399430666,1.306409519,0.962723507,6.870687189,7.846832415,1.525804056,8.932582666,1127.330241,1.374950744,8.183652024,18.92167384,72.5477033,68.17554332,14.97283063,6.331436733,4.133743084,30.84338242,6.395735662,3.690932913,32.75241342,14904.42255,278.6314509,21.80560792,3.581268611,686.2875419,54.29540549,3.672497932,3022.330619,3.749999631,4.139057187,3.984009032
9/19/2018,0.859040803,112.3806114,0.761017591,1.383742291,1.29718329,0.963742653,6.875666436,7.84547058,1.519735415,8.912439373,1122.335067,1.369828091,8.152457851,18.80374195,72.91485428,67.37846087,14.87216346,6.406360815,4.159838279,30.76819698,6.38997078,3.678284489,32.63240294,14873.5095,277.4656953,21.77401012,3.589058044,683.899457,54.21139623,3.672497932,3017.799952,3.749999631,4.143382016,3.983627245
9/20/2018,0.85944256,112.4069508,0.762639196,1.377523595,1.29185934,0.96745249,6.861970894,7.847565788,1.50723902,8.880486396,1123.892157,1.36912675,8.150941495,18.77199823,72.34713608,66.81425262,14.64994873,6.262433949,4.131700417,30.71185673,6.392867373,3.678540211,32.47798203,14884.45114,277.046824,21.85430198,3.584900928,679.7916931,54.03131424,3.672497932,3034.80767,3.749999631,4.136685705,3.987385108
9/21/2018,0.851702531,112.5758437,0.754985077,1.37241464,1.29092895,0.958914057,6.860737752,7.844631145,1.498517876,8.783497166,1117.910309,1.364985271,8.148473647,18.8560912,71.95713173,66.38919797,14.31237042,6.226951248,4.075706084,30.75646905,6.334981924,3.649772447,32.44420134,14839.58025,274.9849173,21.71067588,3.572471345,667.0324059,54.21164624,3.672497932,3008.444639,3.749999631,4.138995218,3.955782916
9/22/2018,0.852696041,112.6647453,0.767122613,1.370517353,1.29130191,0.958634843,6.871532277,7.812608595,1.498095857,8.804351122,1115.353475,1.364453181,8.150354468,18.84041517,72.24446074,66.5073267,14.31078891,6.299475876,4.051670334,30.69742679,6.349110248,3.673034482,32.5143141,14833.92027,276.0227524,21.78583966,3.569929666,666.7640776,54.36947824,3.672497932,3004.155418,3.749999631,4.134078149,3.968975219
9/23/2018,0.854838306,112.7678116,0.767455133,1.373103864,1.292943106,0.959799198,6.877935662,7.820465548,1.497450472,8.824256859,1116.309212,1.366468467,8.162011979,18.93530781,72.32941753,66.64039003,14.35960666,6.311905368,4.055311605,30.7533053,6.358738444,3.678887851,32.61450456,14844.9968,277.899834,21.80561988,3.578562295,666.7051091,54.39969893,3.672497932,3004.424732,3.749999631,4.136820239,3.973862013
9/24/2018,0.853676334,112.6172286,0.766271406,1.37416531,1.291501628,0.958553432,6.871497792,7.811848185,1.498341836,8.792965011,1115.760448,1.36504397,8.142208068,18.84807488,72.23880616,66.68409294,14.35510796,6.312558581,4.050756703,30.66453756,6.350726292,3.673975201,32.51488888,14819.15081,276.0031616,21.78411328,3.573451479,666.6894988,54.35999452,3.672497932,3002.408435,3.749999631,4.132974002,3.965401369
9/25/2018,0.853430584,112.8758085,0.764010243,1.378906727,1.294942449,0.964569689,6.881076859,7.812976323,1.50762083,8.80561951,1119.398675,1.366225863,8.13947636,18.96979167,72.7649127,65.88865358,14.36803171,6.162115498,4.09310698,30.71162889,6.348203267,3.663618396,32.50993121,14870.21982,275.460296,21.78554929,3.578643952,673.1883539,54.34615003,3.672497932,3006.028826,3.749999631,4.131658079,3.965550674
9/26/2018,0.852578372,113.0656162,0.760287132,1.379438567,1.295664527,0.965272268,6.88183887,7.810709658,1.507104061,8.824583886,1117.348807,1.366104982,8.132097251,18.99035961,72.82414936,65.79425452,14.34569228,6.196743391,4.075531183,30.63781387,6.342749257,3.650087242,32.48897633,14920.10956,275.7640308,21.75961747,3.585416512,666.7165908,54.43237169,3.672497932,3005.660707,3.749999631,4.137594399,3.963460669
9/27/2018,0.853728892,112.8088429,0.760778334,1.377847585,1.303655241,0.965122537,6.891652534,7.812644859,1.502774367,8.815175065,1115.384778,1.365831457,8.104583329,18.85256101,72.56900667,65.88364012,14.14054058,6.116516005,4.032469586,30.64007355,6.350329281,3.642592572,32.52979038,14908.0109,275.5467311,21.8257804,3.583354191,663.368089,54.36529269,3.672497932,3004.392825,3.749999631,4.141630836,3.969271735
9/28/2018,0.86236295,113.4657278,0.76652598,1.388002722,1.303714455,0.977049779,6.900227298,7.817093083,1.513275929,8.864043624,1113.982065,1.368225606,8.157088139,18.80182723,72.63675986,65.57254057,14.12395611,6.012179807,4.01308129,30.56236526,6.410143051,3.676576393,32.52459495,14933.1672,278.280258,22.06460198,3.607368648,659.904173,54.18240529,3.672497932,2988.949397,3.749999631,4.142138049,4.009826492
9/29/2018,0.864073254,113.7507596,0.769772614,1.384602414,1.29019028,0.981677232,6.882538455,7.831239926,1.513429649,8.898301786,1109.505084,1.367199604,8.149355527,18.71244392,72.51859918,65.5781466,14.14254514,6.060300241,4.049165604,30.48937631,6.427339795,3.696543756,32.3894592,14899.24448,278.7375168,22.19405275,3.637764993,657.7913118,54.14058473,3.672497932,2966.373805,3.749999631,4.139691358,4.014126704
9/30/2018,0.86442348,113.8003496,0.769277772,1.384244625,1.290114745,0.981710424,6.882166036,7.82949538,1.513259465,8.914219575,1110.836074,1.366714616,8.148501245,18.7848311,72.55008342,65.65240197,14.1790836,6.079507019,4.045204305,30.51822397,6.431437318,3.69779149,32.46657529,14936.60184,280.2104989,22.17668939,3.640072895,657.7804388,54.17271781,3.672497932,2963.720194,3.749999631,4.140471226,4.01674708
10/1/2018,0.864800203,113.8960214,0.768757638,1.38442476,1.284128741,0.981439715,6.884861847,7.829712491,1.51206586,8.900192919,1110.644421,1.367387452,8.144711032,18.67696515,72.52367013,65.64310483,14.11680593,6.049237607,4.04849777,30.48526554,6.427855353,3.697837077,32.3987642,14902.55983,278.7481504,22.20316136,3.63489859,657.824252,54.09422947,3.672497932,2965.807243,3.749999631,4.138446651,4.012601802
10/2/2018,0.866950875,114.0485468,0.768418001,1.383649005,1.281225657,0.983561894,6.887571923,7.829209955,1.516300319,8.95625761,1113.940915,1.371891312,8.151860134,18.71188367,73.4932903,64.96441067,14.22394181,5.942526169,4.017843096,30.53952406,6.442717516,3.709544777,32.34702362,14905.44935,279.2593453,22.28158817,3.636874325,658.7972863,54.27854944,3.672497932,3003.115095,3.749999631,4.141319683,4.032531985
10/3/2018,0.868993358,113.6745985,0.772287015,1.391275973,1.282065879,0.983931179,6.887696423,7.836586798,1.519743841,9.020800922,1118.963688,1.372943112,8.171630063,18.80296281,73.05866376,65.42205195,14.36501019,5.993698438,3.941203751,30.69157783,6.457273636,3.726972491,32.41783709,15044.7683,279.8155977,22.34078435,3.650104131,661.4855941,54.3604511,3.672497932,3022.161237,3.749999631,4.141939846,4.044820433
10/4/2018,0.874990295,114.5911224,0.77461488,1.40916431,1.287953213,0.991804069,6.888454596,7.839791478,1.540335215,9.076736022,1127.118811,1.381116877,8.232112254,19.04702838,73.51294016,65.93500206,14.64378999,6.06568473,3.902149164,30.77416575,6.500007365,3.755667314,32.60889363,15078.89435,281.5488083,22.41145004,3.639699489,663.9201025,54.39505468,3.672497932,3019.850106,3.749999631,4.141530374,4.070776927
10/5/2018,0.871716732,114.0151458,0.769642359,1.412673927,1.292109002,0.991512251,6.885833962,7.836366857,1.545502242,9.068963375,1134.628649,1.380532882,8.246776898,19.11995983,73.69659356,66.88681062,14.84692301,6.187400279,3.875711582,30.85499351,6.477894768,3.750197701,32.82599467,15166.57681,281.8332482,22.39030436,3.634941082,675.2467316,54.48752558,3.672497932,3038.390419,3.749999631,4.148244273,4.061298231
10/6/2018,0.870350805,113.8207717,0.76465345,1.417804347,1.293948493,0.992133102,6.882218206,7.839056169,1.555453199,9.075163322,1132.650011,1.383264388,8.259160428,18.82213707,74.0275531,66.61130433,14.77362905,6.13563543,3.837390358,30.95287021,6.475842119,3.744317601,32.91098592,15155.27311,281.8872846,22.34908516,3.628728919,676.1858238,54.35064417,3.672497932,3036.281391,3.749999631,4.148322386,4.060247086
10/7/2018,0.871283955,113.826661,0.764005691,1.417755713,1.293584162,0.9917924,6.882796571,7.837144289,1.554871601,9.092099352,1132.152118,1.382514365,8.262901303,18.88981595,74.13507892,66.81027647,14.81601496,6.144491004,3.837257355,30.97460218,6.481420007,3.742133186,32.97190284,15180.00129,283.130643,22.31780763,3.627171505,675.9865769,54.41970982,3.672497932,3035.708257,3.749999631,4.147860425,4.061848583
10/8/2018,0.871262104,113.8146624,0.763456161,1.417851048,1.294885355,0.991480177,6.883248621,7.837411628,1.555955938,9.082815839,1132.803806,1.383154478,8.261319241,18.76974079,74.01930098,66.59242866,14.82673335,6.169341168,3.837192275,30.95137351,6.476497031,3.745774165,32.93840541,15179.60992,282.0118416,22.36995778,3.625415444,676.0473852,54.34046986,3.672497932,3036.394089,3.749999631,4.147746272,4.059207756
10/9/2018,0.873556616,113.1968888,0.765475348,1.413795594,1.29560068,0.992383417,6.934571545,7.829603065,1.552663641,9.095913373,1134.964315,1.383996909,8.275710926,18.9475816,73.93009767,66.66282593,14.8635835,6.120844333,3.77891983,30.99469849,6.493274493,3.76449267,32.99385766,15213.40604,283.2018723,22.42794806,3.641985437,679.1046856,54.27993968,3.672497932,3050.376106,3.749999631,4.162334428,4.066266326
10/10/2018,0.872614471,113.0982284,0.761644909,1.405610201,1.293896523,0.991739451,6.9393872,7.835014517,1.544251606,9.101837089,1133.66832,1.381665305,8.25937136,18.99822291,74.36089888,66.22354368,14.5699731,6.109261571,3.713260558,30.99314095,6.486887393,3.749351589,32.98068406,15228.57146,282.3780793,22.4363054,3.638593057,680.6820692,54.31153246,3.672497932,3064.315655,3.749999631,4.156701407,4.054939273
10/11/2018,0.870493827,112.1750071,0.758762873,1.415758358,1.305152438,0.988286864,6.937295002,7.83924714,1.550452512,9.141415804,1144.328278,1.382748382,8.222022066,19.16817648,74.22141535,66.93474531,14.7696433,6.087600727,3.755754574,31.11460881,6.47098411,3.754869195,33.08329207,15202.34901,282.6141508,22.43208171,3.629546827,688.2589842,54.29238185,3.672497932,3099.758104,3.749999631,4.153752761,4.051158131
10/12/2018,0.865949024,112.1688913,0.757184987,1.403587523,1.303151199,0.990012901,6.920728309,7.836312006,1.534411952,8.987488732,1136.192549,1.376354924,8.215539021,18.97891151,74.03209589,66.23360028,14.59457896,5.925775568,3.782869704,30.99249692,6.439646731,3.723997882,32.78890348,15233.97287,280.8761675,22.27890073,3.630297439,683.4219145,54.19947293,3.672497932,3095.229093,3.749999631,4.159185709,4.028402326
10/13/2018,0.86709593,112.2881668,0.762584179,1.406060107,1.301999549,0.991966227,6.935107049,7.8387604,1.540103403,8.969872806,1131.896258,1.378334049,8.172849802,18.85725304,73.6732959,66.14430671,14.51753256,5.874958674,3.783071876,30.93390885,6.455624112,3.724589817,32.82517104,15184.5822,280.5607486,22.30029661,3.624359028,679.6214838,54.23394486,3.672497932,3101.086453,3.749999631,4.155582939,4.040078635
10/14/2018,0.86794925,112.2771982,0.761907974,1.40532728,1.302106525,0.991640313,6.9254551,7.835778612,1.539569337,8.98374077,1131.155315,1.378127747,8.173023248,18.91269502,73.62812564,66.43691661,14.54044994,5.878463305,3.783306412,30.93953273,6.473885842,3.715932212,32.87694699,15205.00574,281.6959657,22.22118905,3.623927138,679.6502214,54.19713464,3.672497932,3098.470188,3.749999631,4.156090002,4.043018257
10/15/2018,0.869026519,112.2796048,0.764843651,1.407060835,1.302377677,0.990847167,6.937522854,7.836475645,1.540750293,8.980998499,1132.397983,1.3786719,8.172674341,18.88245065,73.6825636,66.08549591,14.54199306,5.893607722,3.783118727,30.93544977,6.46107313,3.72853128,32.8213608,15204.97066,280.9120626,22.33092398,3.632095848,679.6894574,54.18298023,3.672497932,3101.583216,3.749999631,4.155184413,4.039645965
10/16/2018,0.8665208,111.9246858,0.761800302,1.401524636,1.299354481,0.987072706,6.937134491,7.837014775,1.523696492,8.959397642,1136.944,1.37603168,8.149229637,18.83565835,73.77512925,65.58218556,14.34700046,5.783342706,3.7355121,30.87074486,6.443798311,3.71115798,32.73638096,15206.97227,278.7592389,22.29304417,3.643453193,676.272501,54.16210512,3.672497932,3095.458136,3.749999631,4.156554873,4.030025177
10/17/2018,0.867075356,112.4320844,0.759841396,1.400864133,1.293593932,0.990476454,6.930401928,7.838642263,1.521285283,8.921048034,1123.71707,1.37447498,8.144040567,18.75493244,73.47313545,65.30630241,14.17930186,5.695969592,3.72549968,30.75944844,6.447839924,3.709070177,32.59606579,15199.78065,278.2035478,22.31937049,3.640216015,669.2912515,53.95879325,3.672497932,3056.369653,3.749999631,4.152627192,4.035769067
10/18/2018,0.873098553,112.7245601,0.764960989,1.406435637,1.302600788,0.995193332,6.941777277,7.840802291,1.530333077,8.977615485,1128.60741,1.37835558,8.216012988,18.88090558,73.61590197,65.55023735,14.25465674,5.599791387,3.686925933,30.85694465,6.490154354,3.73987026,32.63498957,15158.45564,280.2218169,22.46598291,3.649450185,673.6893824,54.0578062,3.672497932,3071.332715,3.749999631,4.15634493,4.062052003
10/19/2018,0.876611043,112.2686271,0.769793903,1.409004225,1.307844048,0.995754422,6.955062564,7.839910541,1.531440681,9.053541449,1138.394449,1.381329867,8.275686687,19.15883863,73.6671025,65.81535376,14.44204016,5.639241114,3.719382182,30.98898084,6.51518217,3.766926672,32.72266337,15195.0717,282.3397432,22.59112517,3.662616103,676.2078946,54.2773861,3.672497932,3096.508701,3.749999631,4.166492471,4.081818432
10/20/2018,0.87084967,112.633745,0.767500435,1.405263354,1.309727837,0.995703204,6.942475196,7.846490402,1.519298006,8.995295626,1132.458615,1.378083061,8.218329277,19.26785347,73.42331764,65.48445521,14.40879122,5.641803817,3.711565203,30.93235728,6.480593713,3.739265102,32.65799041,15165.77629,280.5948967,22.44729905,3.652617531,679.4166909,53.83800068,3.672497932,3081.224101,3.749999631,4.156960196,4.057827332
10/21/2018,0.871022798,112.563435,0.766678425,1.403405818,1.308801519,0.99509232,6.937880048,7.836288079,1.517524017,9.005425066,1131.075887,1.377110693,8.21882471,19.31448996,73.34496709,65.82732731,14.43699306,5.644737754,3.71051407,30.92985357,6.48610619,3.728078884,32.70295593,15178.18947,281.7322113,22.36096154,3.656494159,679.1031169,53.84659688,3.672497932,3077.197278,3.749999631,4.155007494,4.056977824
10/22/2018,0.872333791,112.5716877,0.767127475,1.405918012,1.310446542,0.996414065,6.945141099,7.842483884,1.518592191,9.001308319,1133.195437,1.37744721,8.226990806,19.29585524,73.46875162,65.54679995,14.41930382,5.655301817,3.711910556,30.93012204,6.48478079,3.742034533,32.66702726,15188.36247,280.827012,22.4812455,3.656058129,679.8990465,53.8314395,3.672497932,3084.26978,3.749999631,4.158754181,4.059330504
10/23/2018,0.875888072,112.8522368,0.773160295,1.413950665,1.309897006,0.996184556,6.956057391,7.841138224,1.528145978,9.012594329,1133.004732,1.380407466,8.254799982,19.40772933,73.80677576,65.20187983,14.33005407,5.669882283,3.685736779,30.89191377,6.510545943,3.752393911,32.91094118,15186.22843,281.7976061,22.52071527,3.662689292,682.4172399,54.00544859,3.672497932,3091.564357,3.749999631,4.160235821,4.074070043
10/24/2018,0.875242596,112.5446234,0.77217762,1.410405066,1.308229546,0.99488087,6.953858479,7.840953935,1.528308872,9.036401557,1138.282529,1.377872786,8.287837913,19.29477174,73.24409412,65.53911925,14.23719071,5.752174496,3.695973863,30.98487727,6.506010927,3.753778718,32.89034487,15190.19123,281.4745237,22.473388,3.671416964,682.1590528,53.92037284,3.672497932,3125.896924,3.749999631,4.16389916,4.069324095
10/25/2018,0.881235652,112.1016515,0.778037376,1.416031106,1.304841348,0.997024764,6.958912515,7.842241586,1.538595576,9.127530825,1139.340645,1.381491251,8.344933015,19.60405924,73.35197149,65.5306917,14.56436932,5.713131389,3.730979541,30.95824223,6.548860396,3.791955752,33.04971558,15196.53234,284.1733759,22.69808568,3.682387024,690.6084138,53.98688353,3.672497932,3171.858618,3.749999631,4.168081157,4.093042724
10/26/2018,0.883091624,112.4442802,0.781972339,1.41225029,1.307156644,0.999781682,6.966719169,7.842069602,1.534095638,9.129172302,1136.851577,1.380783925,8.346075944,19.48526975,73.26257937,65.53749337,14.61050361,5.637807514,3.704683035,30.93578286,6.562450977,3.798835279,33.0131747,15187.02846,285.1769145,22.74032028,3.694037108,687.3141623,53.84521068,3.672497932,3175.402537,3.749999631,4.169751362,4.102332366
10/27/2018,0.878767098,111.9481568,0.783369714,1.410607692,1.310147216,0.997091074,6.957500403,7.847500673,1.539015977,9.13980313,1140.825759,1.380550215,8.347690917,19.35105638,73.16668767,65.69736965,14.59873524,5.595351219,3.642440561,31.01067482,6.543839303,3.790247091,33.15472101,15207.42323,284.4428259,22.62828661,3.699089756,687.5189013,53.65022532,3.672497932,3185.342135,3.749999631,4.173707417,4.090884581
10/28/2018,0.880188093,111.908535,0.781929547,1.410225572,1.310156609,0.997247988,6.957043383,7.840967217,1.53552383,9.163985007,1140.243213,1.380120396,8.352652113,19.43214972,73.10762409,65.77214075,14.62538767,5.600185352,3.64237687,31.0303204,6.544752719,3.791752611,33.20574724,15221.03804,286.4830595,22.62588256,3.697249172,687.6402387,53.66876716,3.672497932,3181.846175,3.749999631,4.175415275,4.093884807
10/29/2018,0.881162381,111.9892296,0.781424868,1.408975426,1.309644647,0.997650187,6.959681836,7.841849558,1.534769387,9.143256369,1141.270485,1.38020023,8.358986626,19.38616259,73.13781281,65.79993494,14.57027783,5.592683098,3.64301674,31.00706661,6.54834985,3.791005709,33.15141028,15217.05206,284.6144255,22.65979222,3.698456833,687.6607646,53.69417367,3.672497932,3185.938111,3.749999631,4.175251388,4.092745075
10/30/2018,0.883005379,112.4164249,0.783248693,1.415914244,1.312923905,1.001784704,6.973619289,7.845065251,1.534301581,9.163300154,1143.946725,1.383393479,8.389378527,20.06896872,73.63266003,65.79709299,14.70550614,5.564747732,3.717417179,30.93983073,6.562806254,3.813599362,33.38077493,15220.35213,285.660996,22.74634088,3.706883957,693.5217896,53.73162628,3.672497932,3192.007553,3.749999631,4.180024281,4.108061201
10/31/2018,0.885449727,113.148845,0.78918319,1.408599326,1.311657063,1.005231195,6.982034842,7.84625326,1.526747242,9.187026991,1139.531279,1.385296061,8.409133939,20.07717566,73.66997139,65.53424678,14.61250826,5.480390072,3.696502353,30.90548992,6.579515632,3.827717501,33.39261554,15223.82901,286.3029298,22.82339089,3.712384618,693.4724087,53.67716881,3.672497932,3212.462883,3.749999631,4.182822341,4.116923092
11/1/2018,0.887874492,112.9569526,0.785324139,1.411936179,1.315927092,1.008050397,6.990659621,7.844154257,1.534874993,9.174697651,1142.670281,1.385451897,8.432927832,20.32053372,74.07454711,65.74403616,14.76972973,5.590583079,3.722532594,30.97283547,6.595354858,3.847158812,33.21115275,15202.08431,287.1286052,22.92321208,3.721402629,695.986808,53.54481097,3.672497932,3225.069005,3.749999631,4.184937617,4.126513818
11/2/2018,0.880811407,112.8029547,0.770899207,1.387935191,1.309024849,1.002222329,6.956392259,7.83613462,1.505799511,9.060237242,1130.75061,1.376503581,8.355953126,20.17550083,73.11329436,65.68165834,14.42117988,5.527655323,3.696549903,30.66352025,6.545343824,3.79943972,33.00309563,15127.26356,283.3383833,22.65046149,3.701146832,688.5056488,53.36033347,3.672497932,3200.447317,3.749999631,4.179560778,4.093327337
11/3/2018,0.882096554,113.3208749,0.772803387,1.387218416,1.311253515,1.003349518,6.905872655,7.824702985,1.504446976,9.072039012,1118.69653,1.375209733,8.37025167,20.0161114,72.88413044,66.18082186,14.30421094,5.430345509,3.695248855,30.62895936,6.55406096,3.790395861,32.93355518,14953.43908,282.624395,22.65644981,3.694460016,685.8159326,53.25992483,3.672497932,3191.578947,3.749999631,4.162123996,4.095959431
11/4/2018,0.882079463,113.2998524,0.772782291,1.388887201,1.310835471,1.003295109,6.90480315,7.818085419,1.503972189,9.071730663,1117.81729,1.37577893,8.367470369,20.03173588,72.9213916,66.63225562,14.29482795,5.431087393,3.69730169,30.64741774,6.55491051,3.764887958,32.93406006,14955.00431,282.6550201,22.48583163,3.69059318,685.8202253,53.21862118,3.672497932,3190.747463,3.749999631,4.163088907,4.097058927
11/5/2018,0.881271775,113.2377351,0.770697438,1.389302392,1.310110352,1.002465639,6.905280981,7.823821569,1.50606223,9.058979969,1117.573863,1.373938132,8.358721431,20.02571164,72.91944913,66.08629346,14.28604274,5.434008786,3.69777122,30.63178332,6.548346714,3.787531459,32.95803409,14953.279,282.3334172,22.6496031,3.695747263,685.85081,53.27132891,3.672497932,3192.095988,3.749999631,4.16306192,4.084216886
11/6/2018,0.880311512,113.3445688,0.767557723,1.386514142,1.311097659,1.00447762,6.9420377,7.834076881,1.503558748,9.070033771,1123.252992,1.374857889,8.356432913,19.88410291,73.03882819,66.06600299,14.1543413,5.323023853,3.726194008,30.73908202,6.540724844,3.781761207,33.03292287,14979.15008,282.3994238,22.61938185,3.690164208,679.39358,53.38347026,3.672497932,3186.722316,3.749999631,4.176040097,4.088621452
11/7/2018,0.878039646,113.4737212,0.764312788,1.380795709,1.311734861,1.001702616,6.936129498,7.834341894,1.485172847,9.046827145,1121.488913,1.372834665,8.35606216,19.72070296,73.08853329,66.05498038,14.11182678,5.364597938,3.76175698,30.75628501,6.524373436,3.770715927,33.01103718,14804.75578,281.612686,22.61278918,3.687054232,680.5022896,53.1418698,3.672497932,3154.017667,3.749999631,4.168011016,4.080662784
11/8/2018,0.878376368,113.6626572,0.763357559,1.374651131,1.311701214,1.001938934,6.937702362,7.830415615,1.475835246,9.031073427,1117.056242,1.371529688,8.343049717,19.87483005,72.43391388,66.18915155,13.92023371,5.370538484,3.732302825,30.61166761,6.527461394,3.758288922,32.9145474,14587.42171,281.2820579,22.64163944,3.669496884,675.4806977,52.82435885,3.672497932,3134.115814,3.749999631,4.154543056,4.080890942
11/9/2018,0.88366333,114.0546091,0.767081289,1.37635271,1.314387816,1.005866012,6.946742563,7.82921955,1.483083528,9.030689666,1121.211394,1.37510724,8.379686034,20.18016675,72.5032387,66.89807983,14.12610975,5.462760989,3.76033473,30.65587129,6.564294549,3.772833385,33.07296159,14553.323,282.5315788,22.76423106,3.673154094,677.7017751,53.01918187,3.672497932,3157.77178,3.749999631,4.165140311,4.100675035
11/10/2018,0.886399397,113.9286391,0.772740479,1.383514782,1.321176397,1.005804902,6.973199807,7.83406384,1.484649105,9.092202186,1131.340422,1.3793344,8.436685906,20.14159654,72.5743271,67.90940214,14.33214455,5.462969783,3.732154161,30.81691924,6.583455241,3.790930046,33.15269536,14681.05519,283.8570482,22.88232621,3.675790059,684.4111256,53.21046673,3.672497932,3184.960525,3.749999631,4.183751322,4.114027911
11/11/2018,0.886093625,113.8960779,0.772658379,1.383474168,1.320374395,1.00516914,6.972345968,7.832203856,1.485094589,9.102413969,1130.548589,1.379019535,8.433035901,20.20598353,72.65268623,68.02053672,14.36973473,5.466925962,3.728046032,30.84688281,6.578604738,3.782083782,33.16025543,14685.16092,285.3262653,22.85364797,3.675134262,684.1994053,53.14245674,3.672497932,3184.119781,3.749999631,4.180766025,4.114983072
11/12/2018,0.88725148,113.9506189,0.774832578,1.38378303,1.319375572,1.005995477,6.973161082,7.832880694,1.487758189,9.09539762,1132.306082,1.379290418,8.433181005,20.11550235,72.48231827,67.90647601,14.35038279,5.467205742,3.732552995,30.82442206,6.590144125,3.796229194,33.17068257,14686.21029,284.1582071,22.90737039,3.678626166,684.456038,53.20620055,3.672497932,3185.579779,3.749999631,4.1825904,4.116801908
11/13/2018,0.895503392,113.798384,0.779907145,1.393619397,1.324264552,1.010368104,6.980897006,7.836488035,1.490365673,9.159857302,1139.301017,1.384755944,8.520080648,20.35393858,72.86064245,67.85620262,14.46736435,5.475442635,3.767110802,30.94866425,6.64921104,3.845122941,33.25864032,14824.63039,287.4592485,23.10515077,3.695064591,687.6076849,53.34598124,3.672497932,3183.813487,3.749999631,4.184966646,4.153621678
